BPCY (r_4041 * r_1589);TargetFlux r_4041 with at least 0.0 of biomass (None);WYIELD biomass: r_4041 product: r_1589 ;;;solution;
-0.0;0.18476089937073334;1.3058433948449462;;{'YDL066W': 0.5, 'YBR006W': 0.5, 'YDL205C': 0.25, 'YDL168W': 0.125, 'YHL016C': 0, 'YPL028W': 0, 'YMR303C': 0, 'YOR002W': 0.5, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_1273': 0, 'r_0163': (0, 0), 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.915060813419909e-07), 'r_0938': (0.47128169673323966, 10000), 'r_1023': (0, 4.5961461263815613e-07), 'r_2131': (0, 0.46101013274372293)};
-0.0;0.18476089937073334;1.3058433948449462;;{'YDL066W': 0.5, 'YBR006W': 0.5, 'YDL205C': 0.25, 'YDL168W': 0.125, 'YHL016C': 0, 'YPL028W': 0, 'YMR303C': 0, 'YOR002W': 0.5, 'YJL196C': 2, 'YNL316C': 4};;{'r_1273': 0, 'r_0163': (0, 0), 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199177e-07), 'r_0938': (0.4712816967332418, 10000), 'r_1023': (0, 4.596146126381582e-07), 'r_2131': (0, 0.46101013274372515)};
-0.0;0.18476089937073248;1.3058433948449706;;{'YDL205C': 0.25, 'YPL028W': 0, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199066e-07), 'r_0938': (0.47128169673323905, 10000)};
-0.0;0.18476089937073292;1.305843394844948;;{'YDL205C': 0.25, 'YPL028W': 0, 'YNL316C': 4};;{'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199074e-07), 'r_0938': (0.4712816967332393, 10000)};
-0.0;0.1847608993707323;1.3058433948449621;;{'YDL205C': 0.25, 'YPL028W': 0, 'YNL316C': 4};;{'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199198e-07), 'r_0938': (0.47128169673324233, 10000)};
-0.0;0.1847608993707331;1.3058433948449575;;{'YHL016C': 0, 'YDL205C': 0.25, 'YPL028W': 0, 'YNL316C': 4};;{'r_1273': 0, 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199087e-07), 'r_0938': (0.4712816967332396, 10000)};
-0.0;0.18476089937073317;1.3058433948449537;;{'YBR006W': 0.5, 'YDR353W': 0.25, 'YHL016C': 0, 'YDL205C': 0.25, 'YDL168W': 0.125, 'YPL028W': 0, 'YMR303C': 0, 'YOR002W': 0.5, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_1273': 0, 'r_0163': (0, 0), 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199095e-07), 'r_0938': (0.4712816967332397, 10000), 'r_1023': (0, 4.5961461263815624e-07), 'r_1038': (0, 0.013450977407861303)};
-0.0;0.18476089937073317;1.3058433948449537;;{'YDL066W': 0.5, 'YDR353W': 0.25, 'YHL016C': 0, 'YDL205C': 0.25, 'YDL168W': 0.125, 'YPL028W': 0, 'YMR303C': 0, 'YOR002W': 0.5, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_1273': 0, 'r_0163': (0, 0), 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199071e-07), 'r_0938': (0.4712816967332392, 10000), 'r_1038': (0, 0.013450977407861256), 'r_2131': (0, 0.4610101327437222)};
-0.0;0.18476089937073317;1.3058433948449537;;{'YDL066W': 0.5, 'YBR006W': 0.5, 'YHL016C': 0, 'YDL205C': 0.25, 'YDL168W': 0.125, 'YPL028W': 0, 'YMR303C': 0, 'YOR002W': 0.5, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_1273': 0, 'r_0163': (0, 0), 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199005e-07), 'r_0938': (0.47128169673323755, 10000), 'r_1023': (0, 4.5961461263815407e-07), 'r_2131': (0, 0.4610101327437209)};
-0.0;0.18476089937073317;1.3058433948449537;;{'YDL066W': 0.5, 'YBR006W': 0.5, 'YDR353W': 0.25, 'YHL016C': 0, 'YDL205C': 0.25, 'YPL028W': 0, 'YMR303C': 0, 'YOR002W': 0.5, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_1273': 0, 'r_0163': (0, 0), 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199153e-07), 'r_0938': (0.47128169673324116, 10000), 'r_1023': (0, 4.596146126381576e-07), 'r_1038': (0, 0.013450977407861331), 'r_2131': (0, 0.4610101327437246)};
-0.0;0.18476089937073317;1.3058433948449537;;{'YDL066W': 0.5, 'YBR006W': 0.5, 'YDR353W': 0.25, 'YHL016C': 0, 'YDL205C': 0.25, 'YDL168W': 0.125, 'YPL028W': 0, 'YOR002W': 0.5, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_1273': 0, 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.915060813419911e-07), 'r_0938': (0.47128169673324016, 10000), 'r_1023': (0, 4.596146126381566e-07), 'r_1038': (0, 0.013450977407861275), 'r_2131': (0, 0.46101013274372377)};
-0.0;0.18476089937073317;1.3058433948449537;;{'YDL066W': 0.5, 'YBR006W': 0.5, 'YDR353W': 0.25, 'YHL016C': 0, 'YDL205C': 0.25, 'YDL168W': 0.125, 'YPL028W': 0, 'YMR303C': 0, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_1273': 0, 'r_0163': (0, 0), 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134199053e-07), 'r_0938': (0.4712816967332387, 10000), 'r_1023': (0, 4.5961461263815523e-07), 'r_1038': (0, 0.013450977407861248), 'r_2131': (0, 0.46101013274372166)};
-0.0;0.18476089937073317;1.3058433948449537;;{'YDL066W': 0.5, 'YBR006W': 0.5, 'YDR353W': 0.25, 'YHL016C': 0, 'YDL205C': 0.25, 'YDL168W': 0.125, 'YPL028W': 0, 'YMR303C': 0, 'YOR002W': 0.5, 'YNL316C': 4};;{'r_1273': 0, 'r_0163': (0, 0), 'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.915060813419911e-07), 'r_0938': (0.47128169673324016, 10000), 'r_1023': (0, 4.596146126381566e-07), 'r_1038': (0, 0.013450977407861275), 'r_2131': (0, 0.46101013274372377)};
-0.0;0.18476089937073195;1.305843394844959;;{'YDL205C': 0.25, 'YPL028W': 0, 'YNL316C': 4};;{'r_0104': 0, 'r_0103': 0, 'r_0557': (0, 1.9150608134198958e-07), 'r_0938': (0.4712816967332364, 10000)};
0.1843090120881934;0.18971074515804973;1.1298643203112317;;{'YDL205C': 0.25, 'YHR183W': 4, 'YNL316C': 8, 'YER043C': 16};;{'r_0144': (1.7631496590944593, 10000), 'r_0557': (0, 1.9660901513046476e-07), 'r_0889': (14.137669570922139, 10000), 'r_0938': (0.9676792464701721, 10000)};
1.0315009297866435;0.26741156251340925;2.634419823074704;;{'YPL028W': 0, 'YNL316C': 32, 'YOR065W': 0.5};;{'r_0104': 0, 'r_0103': 0, 'r_0439': (0, 18.986940271260824), 'r_0938': (3.7702535738659186, 10000)};
-0.0;0.38042149031609646;0.9123969285304192;;{'YDL066W': 0.5, 'YBR006W': 0.5, 'YMR313C': 32, 'YKL218C': 0.5, 'YDL168W': 0.125, 'YPL148C': 0.03125, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_0938': (0.48383962323508556, 10000), 'r_1023': (0, 4.7186165419460207e-07), 'r_2131': (0, 0.38628795182120707)};
-0.0;0.38042149031609646;0.9123969285304192;;{'YPR026W': 0, 'YDL066W': 0.5, 'YBR006W': 0.5, 'YKL218C': 0.5, 'YDL168W': 0.125, 'YPL148C': 0.03125, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_0938': (0.4838396232350848, 10000), 'r_1023': (0, 4.7186165419460133e-07), 'r_2131': (0, 0.3862879518212069)};
-0.0;0.38042149031609646;0.9123969285304192;;{'YPR026W': 0, 'YDL066W': 0.5, 'YBR006W': 0.5, 'YMR313C': 32, 'YKL218C': 0.5, 'YPL148C': 0.03125, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_0938': (0.48383962323508617, 10000), 'r_1023': (0, 4.7186165419460265e-07), 'r_2131': (0, 0.38628795182120834)};
-0.0;0.38042149031609646;0.9123969285304192;;{'YPR026W': 0, 'YDL066W': 0.5, 'YBR006W': 0.5, 'YMR313C': 32, 'YKL218C': 0.5, 'YDL168W': 0.125, 'YNL316C': 4, 'YHR039C-A': 0.0625};;{'r_0938': (0.48383962323508556, 10000), 'r_1023': (0, 4.7186165419460207e-07), 'r_2131': (0, 0.3862879518212048)};
